nll_mean,nli_flag_gpt_label,nli_flag_ent_label,nll_ent_0,nll_ent_1,nll_ent_-1,mi_mean,nli_flag_ent_output,mi_ent_0,mi_ent_1,mi_ent_-1
11.369095394019192,No,1,11.383553422200633,0.2797877788543701,,3.384533856064081,-1,3.3672201614581185,,4.696911907196045
11.376818677284367,No,1,11.376818677284367,,,3.517062977577249,1,3.517062977577249,,
11.210445237860162,No,1,11.210445237860162,,,2.9048024943719306,1,2.9048024943719306,,
11.483605618152067,No,1,11.483605618152067,,,2.897473704380294,-1,2.893335632940861,,3.6878453493118286
11.276679231237116,No,1,11.276679231237116,,,3.289635826523105,1,3.289635826523105,,
11.154955658608136,No,1,11.154955658608136,,,3.163879127552112,1,3.1521394970830445,12.16817569732666,
11.272794599096718,No,1,11.272794599096718,,,3.4715359766657152,1,3.4715359766657152,,
11.514687130208282,No,1,11.514687130208282,,,3.55713441905876,-1,3.6177478287317983,,2.3927189174451327
11.245426378261376,No,1,11.245426378261376,,,2.453314118087292,-1,2.456335476285899,,2.290592397962297
10.956225893853116,No,1,10.956225893853116,,,2.49452994701763,1,2.49452994701763,,
11.28273709770292,No,1,11.28273709770292,,,2.724105069724222,1,2.724105069724222,,
11.64083468352328,No,1,11.64083468352328,,,4.0294731464236975,1,4.0294731464236975,,
11.070511170733274,No,1,11.070511170733274,,,2.8662452083081007,1,2.8662452083081007,,
11.018291504192652,No,1,11.018291504192652,,,1.9615547470748425,1,1.9615547470748425,,
10.86033314497763,No,1,10.86033314497763,,,2.933674320578575,1,2.924658406045011,9.848880767822266,
11.378556297331064,No,1,11.378556297331064,,,3.8165496420115232,-1,3.830042994315648,,3.695459947957621
11.3227341943566,No,1,11.3227341943566,,,2.804237469720344,1,2.804237469720344,,
11.0315698743046,No,1,11.0315698743046,,,3.758399753520886,1,3.758399753520886,,
11.322409487329423,No,1,11.322409487329423,,,4.10492740261058,1,4.10492740261058,,
11.040546981215206,No,1,11.040546981215206,,,2.589648033181826,1,2.589648033181826,,
11.244035925454227,No,1,11.244035925454227,,,2.852904978208244,1,2.852904978208244,,
11.07408255135912,No,1,11.07408255135912,,,2.791192729026079,1,2.791192729026079,,
11.050212982792194,No,1,11.050212982792194,,,2.4826722176124654,1,2.4826722176124654,,
11.241826828702566,No,1,11.241826828702566,,,2.9776468637088933,1,2.9776468637088933,,
11.304810169220824,No,1,11.304810169220824,,,3.0721405558288097,1,3.0721405558288097,,
11.060680992993488,No,1,11.060680992993488,,,3.120150702384611,1,3.120150702384611,,
10.987798673705887,No,1,10.987798673705887,,,2.3911487658818564,1,2.3911487658818564,,
11.210453541047173,Yes,1,11.210453541047173,,,4.051857554043333,1,4.051857554043333,,
11.19517499860376,No,1,11.19517499860376,,,3.2553199203684926,-1,3.237929735531863,,16.593591690063477
11.37261982159786,No,1,11.37261982159786,,,2.8997998408352337,1,2.8997998408352337,,
11.318541347902888,No,1,11.318541347902888,,,2.5429096883162856,-1,2.5643072662219195,,2.280973820850767
11.263553951925132,No,1,11.263553951925132,,,2.6850037816911936,1,2.6850037816911936,,
11.474143198308107,No,1,11.474143198308107,,,3.491210121040543,-1,3.489390916100513,,3.571576174567728
11.263954906423654,No,1,11.263954906423654,,,3.2133024713645377,1,3.2133024713645377,,
10.754414514876164,No,1,10.754414514876164,,,2.809536924896141,1,2.809536924896141,,
11.061915995251184,No,1,11.061915995251184,,,2.558201367035508,1,2.558201367035508,,
11.50035230513337,No,1,11.50035230513337,,,3.0804169438779354,1,3.0804169438779354,,
11.502437214764845,No,1,11.514879980883434,1.9588356018066408,,3.0436942664285502,1,3.0436942664285502,,
11.258848987238403,No,1,11.282662258933325,2.138365928083658,,3.0050563970580697,1,2.909675053782111,6.094582516214122,
11.361767602531472,No,1,11.361767602531472,,,3.3261187355965376,1,3.3261187355965376,,
11.031187298902902,No,1,11.031187298902902,,,2.414147188576559,1,2.414147188576559,,
11.094050764898688,No,1,11.094050764898688,,,3.0715844370424747,1,3.0715844370424747,,
11.216014118574094,No,1,11.216014118574094,,,3.3777358438819647,1,3.3777358438819647,,
11.386025083154284,No,1,11.386025083154284,,,2.898069038366278,1,2.898069038366278,,
11.109940877974926,No,1,11.109940877974926,,,2.3462209397306046,1,2.3462209397306046,,
11.14990705765134,No,1,11.14990705765134,,,2.820210744316379,1,2.820210744316379,,
10.899112406726394,No,1,10.899112406726394,,,2.6513366047292948,-1,2.672011152815424,,2.311146313493902
11.132829374381496,No,1,11.132829374381496,,,3.279967627177636,1,3.279967627177636,,
11.313676658678256,No,1,11.313676658678256,,,2.531376253813505,1,2.531376253813505,,
11.194200579397148,No,1,11.194200579397148,,,2.705453595456978,1,2.705453595456978,,
11.151761513572032,No,1,11.151761513572032,,,3.52935926305751,1,3.52935926305751,,
11.452355472700823,No,1,11.476530191189472,2.1934382915496826,,2.7748515075072646,1,2.7748515075072646,,
11.011471875541853,No,1,11.011471875541853,,,2.6882303801054754,-1,2.556251119647801,,4.969586168016706
11.260571209544043,No,1,11.260571209544043,,,3.1866009905934334,1,3.1866009905934334,,
11.121435807615248,No,1,11.121435807615248,,,2.5659538377076387,1,2.5659538377076387,,
11.228343552127626,No,1,11.242873110706435,0.0841721221804618,,2.926613975937168,1,2.926613975937168,,
11.481018155774413,No,1,11.481018155774413,,,3.372864130884409,1,3.372864130884409,,
11.10645266292704,No,1,11.10645266292704,,,2.9853919682403407,1,2.9853919682403407,,
11.029008705265976,No,1,11.029008705265976,,,2.8657688855504,1,2.8657688855504,,
11.380211158573124,No,1,11.380211158573124,,,2.411738550911347,1,2.411738550911347,,
10.97109483181066,No,1,10.97109483181066,,,3.290003879306217,-1,3.269088220658564,,11.300701141357422
11.268869234113176,No,1,11.268869234113176,,,3.204208764868478,1,3.204208764868478,,
11.463868333932624,No,1,11.47772953381842,0.8323280215263367,,3.300007444495956,-1,3.7645202362443024,,2.847435855620318
11.339732043716744,No,1,11.339732043716744,,,4.010595568766196,1,4.010595568766196,,
11.11524117880132,No,1,11.11524117880132,,,3.8270844692985215,-1,3.991788313306611,,3.018768681012668
10.912694406913944,No,1,10.912694406913944,,,2.31365016537408,1,2.31365016537408,,
11.503757537497828,No,1,11.503757537497828,,,3.336738420339922,1,3.336738420339922,,
11.110260497836862,No,1,11.110260497836862,,,3.1156541841725507,1,3.1156541841725507,,
11.23797082992193,No,1,11.23797082992193,,,4.158635052541892,1,4.158635052541892,,
11.230312159765164,No,1,11.24520620958048,5.525891080498695,,2.6709551168605685,1,2.6709551168605685,,
11.030001527513376,No,1,11.04394497134695,0.3353801071643829,,2.327253971248865,1,2.327253971248865,,
10.952664916335683,No,1,10.952664916335683,,,3.2154158956060805,1,3.2154158956060805,,
11.16433475689458,No,1,11.16433475689458,,,2.562674766095976,1,2.562674766095976,,
11.14112487110348,No,1,11.14112487110348,,,2.6240995513896146,1,2.6240995513896146,,
10.906393778427931,No,1,10.906393778427931,,,2.9806593243653574,1,2.9806593243653574,,
11.35018487466247,No,1,11.35018487466247,,,3.404319103807211,1,3.404319103807211,,
11.34460046403304,No,1,11.34460046403304,,,3.65814984155198,-1,4.370204017315208,,1.5070751849269368
10.900024088967864,No,1,10.914210068477216,0.0193778052926063,,3.2023812948415675,1,3.1829693376474,18.091352462768555,
11.255637488560753,No,1,11.255637488560753,,,2.505763716064393,1,2.505763716064393,,
11.146208759569468,No,1,11.146208759569468,,,2.231492826715112,1,2.231492826715112,,
10.983594575023744,No,1,10.983594575023744,,,2.4779882971197367,1,2.4779882971197367,,
11.421575492946433,No,1,11.421575492946433,,,3.200877429296573,1,3.200877429296573,,
11.080934594404727,No,1,11.080934594404727,,,3.186254890014728,1,3.186254890014728,,
11.379386442808029,No,1,11.379386442808029,,,3.2251016227528453,1,3.2251016227528453,,
11.38616510655144,No,1,11.38616510655144,,,3.3156769989679256,1,3.3156769989679256,,
11.216446218867835,No,1,11.216446218867835,,,3.0821682016054788,1,3.0821682016054788,,
11.2376803782851,No,1,11.2376803782851,,,2.427099049091339,-1,2.396638681127139,,8.245029330253601
10.880618188957063,No,1,10.880618188957063,,,2.109326492374142,1,2.109326492374142,,
11.06900327760377,No,1,11.097797641681396,0.0407618358731269,,2.461688788607717,1,2.461688788607717,,
10.989875134575414,No,1,10.989875134575414,,,2.388299949467182,1,2.388299949467182,,
11.433658267812763,No,1,11.433658267812763,,,2.822399416627983,-1,2.7934234548401045,,2.893664619944117
10.987941806238572,No,1,10.987941806238572,,,2.345839212027689,1,2.345839212027689,,
11.098621491381587,No,1,11.098621491381587,,,2.454305353884896,1,2.454305353884896,,
11.125075471878516,No,1,11.125075471878516,,,3.0495335642869272,-1,3.0761701130675245,,2.1463124101812188
11.1853478330983,No,1,11.1853478330983,,,2.388288479298353,-1,2.3775118303499583,,2.527993037483909
10.937448556881767,No,1,10.937448556881767,,,2.5637299294273057,-1,2.574636505031836,,1.1785948276519775
11.295966835583386,No,1,11.310666587402876,0.0212571900337934,,3.627931751000384,1,3.627931751000384,,
