nll_mean,nli_flag_gpt_label,nli_flag_ent_label,nll_ent_0,nll_ent_1,nll_ent_-1,mi_mean,nli_flag_ent_output,mi_ent_0,mi_ent_1,mi_ent_-1
11.328193123466916,Yes,-1,11.377638006846162,,1.8842203980311751,4.095044581219554,-1,4.136475924192741,,2.690145405856046
10.946886114174657,No,-1,10.974399617997149,0.0578578338027,0.7605704665184021,2.557068179051081,-1,2.511632863213034,,14.143073717753092
11.213240373879673,No,-1,11.22285964964577,,3.8352558612823486,2.9970939193541803,1,2.9970939193541803,,
10.568482989698472,No,1,10.776730900881764,0.7808311640837928,,4.331350919480125,-1,4.221783746543683,15.703664779663086,14.419088204701742
10.98948867584113,No,1,10.98948867584113,,,2.7399734407663345,1,2.7399734407663345,,
11.248458687313056,No,1,11.248458687313056,,,2.868019231595099,1,2.868019231595099,,
11.213551235559862,No,-1,11.282035968006438,0.1301847547292709,0.9209301415830852,2.389498087887963,1,2.389498087887963,,
11.192908583609096,No,1,11.251013506398932,0.0948683307506144,,2.6664836208025613,1,2.6078929976018936,13.857292652130129,
11.024027155852917,No,-1,11.102330216257943,0.9853235632181168,1.267968326807022,2.757625865750015,-1,2.745156415282825,,12.321694374084473
11.365268461988308,No,1,11.365268461988308,,,2.984605736099184,-1,2.9444118338721497,,7.354257106781006
10.815215621822668,No,-1,10.857833266414476,,4.311763057112694,2.7514767615745463,-1,2.727062882082269,,12.1019926071167
11.233284228180612,Yes,-1,11.260303028034867,,0.8850838840007782,2.8165984731167555,1,2.8165984731167555,,
11.192876033914215,No,1,11.221936794975408,0.0626045474782586,,2.957126858023306,1,2.957126858023306,,
10.981796640775428,Yes,-1,11.023622511626412,3.5268626933296523,1.391633152961731,4.001067474484444,-1,3.9905150399835976,,12.0947847366333
11.030089145668171,No,-1,11.097849878344592,0.0094554210081696,0.8598878188058734,2.732786225775877,-1,2.661861585914542,,13.555886268615724
11.261521219780358,No,1,11.276081148102744,0.0940561965107917,,3.5824540418883166,1,3.5824540418883166,,
